species,SID01.BA.VG.2,SID01.BA.V_metag,SID02.BA.V_metag,SID02.BA.VG_metag,SID03.BA.O_metag,SID04.BA.VG.2,SID04.BA.O_metag,SID04.BO.VG.2,SID04.TO.VG,SID05.PR.VG.1,SID06.BA.VG_metag,SID06.PR.VG_metag,SID06.TO.VG,SID07.BA.VG.2,SID07.PR.V.2,SID08.BA.V_metag,SID08.BA.VG_metag,SID08.TO.VG,SID09.PR.V_metag,SID09.TO.O.new,SID10.BO.V,SID10.TO.V.1,SID11.BA.V_metag,SID11.TO.V.2,SID12.PR.V.2,SID12.TO.O.new,SID13.PR.VG.0,SID14.PR.VG.0,SID16.PR.VG.1,SID17.PR.V_metag,SID18.PR.V_metag,SID19.BA.V.2,SID19.TO.V,SID20.TO.O.0,SID21.TO.V.new,SID22.TO.O.new,SID23.BA.V.2,SID26.BA.V.2,SID26.PR.V_metag,SID29.PR.O.2,SID30.BO.O.2,SID31.PR.O.0,SID32.PR.V.1,SID33.PR.V_metag,SID37.PR.O.new,SID38.BA.O.2,SID38.PR.O.1,SID38.TO.VG,SID39.TO.VG,SID42.TO.VG.2,SID44.TO.V,SID45.BO.V.new,SIDVOV03_metag,SIDVOV08_metag,SIDVOV104_metag,SIDVOV108_metag,SIDVOV109_metag,SIDVOV112_metag,SIDVOV113_metag,SIDVOV114_metag,SIDVOV16_metag,SIDVOV20_metag,SIDVOV24_metag,SIDVOV25_metag,SIDVOV26_metag,SIDVOV28_metag,SIDVOV29_metag,SIDVOV32_metag,SIDVOV34_metag,SIDVOV35_metag,SIDVOV36_metag,SIDVOV38_metag,SIDVOV39_metag,SIDVOV46_metag,SIDVOV48_metag,SIDVOV49_metag,SIDVOV52_metag,SIDVOV53_metag,SIDVOV54_metag,SIDVOV56_metag,SIDVOV58_metag,SIDVOV59_metag,SIDVOV60_metag,SIDVOV66_metag,SIDVOV70_metag,SIDVOV72_metag,SIDVOV75_metag,SIDVOV76_metag,SIDVOV77_metag,SIDVOV78_metag,SIDVOV79_metag,SIDVOV81_metag,SIDVOV82_metag,SIDVOV96_metag,SIDVOV97_metag,SIDVOV98_metag,SIDVOV99_metag
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_A12,,,0.00189,,0.02861,0.00187,,,0.00244,,,,,0.00276,,0.01107,,,0.00625,0.0026,0.00366,0.00754,,0.00651,,,,,,,,,,,,,0.00221,0.00468,,,,,,,,0.00443,,0.00266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_werkmanii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01669,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.00256,,0.01927,,,0.01548,,,,,0.00874,,,0.03489,,,0.0621,,0.00649,,,0.00187,,,,0.00748,,,,,,,,,,,0.00362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0138,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_segnis,,,0.00246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis,,,0.01183,0.0077,0.00245,0.0155,,,0.00043,,,,,0.05595,,,0.05263,0.01279,0.00053,0.00041,,0.03396,,0.00059,,,,,,,0.00052,,,,,,,0.00176,,,,,,0.0033,,0.04023,,,0.0105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00777,,,
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_morbillorum,,,0.00281,,,,,,,,,,,,,,0.00128,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,2.12022,0.94533,1.50885,3.29326,1.79145,3.55089,,9.20216,0.16604,3.91704,0.44634,0.03356,0.00271,2.33945,4.95427,4.80724,0.05023,2.45155,5.22042,0.55965,0.08013,4.31867,0.14048,0.55364,0.34685,0.18903,1.51237,2.52891,2.138,0.56942,1.82669,1.4213,0.0069,10.74733,0.01255,0.15955,3.69721,,4.92843,19.04821,9.89028,1.20119,12.57555,5.18493,0.04013,0.5875,7.91147,,2.46926,3.45209,0.00094,,1.19168,3.55157,3.15859,3.93132,0.60043,1.72102,0.10215,0.67551,0.1321,1.74209,0.26606,0.58405,2.51916,0.31306,14.82706,0.26161,1.26956,0.82952,0.77254,0.58554,5.31663,0.12593,14.46252,2.41944,1.56005,0.32935,0.53855,5.41394,0.62877,0.46796,0.24874,0.21137,0.19835,0.59147,0.1329,0.0476,0.0035,3.89317,0.52752,1.06153,8.11649,0.83178,0.01508,1.12903,0.02471
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_butyricum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum,,,1.27545,0.00046,0.0289,,,,,,1.56283,,,,0.31799,,0.05138,,,,,6.72943,3.54785,0.15577,0.01683,2.37353,0.35616,0.2568,,,,0.33621,19.61025,1.7086,,,,,0.93572,,,,,,,0.07414,0.81621,1.76574,4.00582,,,7.46726,,,,,,,,,,,,0.00328,,,,0.04117,,,0.0117,0.06916,,0.00803,0.19181,0.16528,0.0638,,,,,0.04609,,0.01862,,,,,,0.89265,,,1.43995,0.02917,,,
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_acidilactici,,,,,,,,,,,,,,,,,,,,,,0.3222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus,,,,,,,,,,,,,,,,,0.10072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca,,,,0.03456,,,,,,,,,,,,,,,,,,,,0.04555,,,,,,,,,,,,,,0.01872,,,,,,,,,,,,,,,,,,,,,,,,,0.01199,,,,,,,,,0.0038,,,,0.02112,,,,,,,,,,,,,,,,,,,0.01749,0.01406,
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta,,0.00128,2.49421,0.13269,0.06625,0.02569,0.2492,0.00382,0.00984,,0.41808,,,0.26805,0.1113,,0.04626,,0.07333,,0.0144,0.62575,0.04643,,,1.76911,0.03829,,,0.00073,0.00876,0.04032,0.05714,,,0.04293,0.70679,,0.00223,0.1109,,,,,,,,0.68398,0.01917,0.05944,,,,0.00486,,,,,,,,0.01303,0.00241,,,,0.24542,,,,,,0.11158,,0.01515,0.00396,,,,,0.05145,,,,,,,,0.05365,,,,,,,,0.00789
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_casseliflavus,,,,,,0.04775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_neonatale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae,,0.17338,0.70407,0.16622,0.36043,0.03015,0.03378,0.08061,0.07327,0.0075,1.26367,,0.00259,0.29157,0.01562,,0.06902,0.0005,0.01024,,0.06352,0.0576,0.00993,,,0.50251,0.10904,,0.02067,0.00772,,0.10454,0.01859,0.00613,0.01744,0.0058,0.3463,,,0.09021,,,0.00188,,,0.12622,0.00262,0.30012,0.03263,0.00215,0.80773,,,0.00335,,,,0.0101,,0.01025,,0.00686,0.02034,,,,0.06596,0.0158,,,,,0.00814,,0.08451,,,,0.00666,0.07025,0.03512,,,,,,,,0.00742,,,0.00086,,,,0.019,0.07612
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Dickeya|s__Dickeya_fangzhongdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii,0.0112,0.32333,0.04916,0.08332,0.03485,0.32942,0.52074,0.17719,0.00158,0.04198,0.02506,0.01672,,0.31447,0.00645,0.01575,,,0.09734,0.00966,,0.37327,,0.04556,,,0.08791,0.10115,,0.04452,0.08712,0.09047,,0.17295,0.00924,0.01172,0.07787,0.2851,0.04109,0.00737,0.2785,0.06613,,0.05893,,0.64703,0.06731,0.00191,,0.02305,0.00421,,,,,,,,,,,,,,,0.00091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme,,,,,,,,,,0.07452,,,,,0.00208,,,,0.01112,,,0.09782,,,,,,,,,,,,0.04038,,,,,,0.06511,0.04369,,,,,,0.01026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_gallinarum,,,,,0.01109,0.35153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Aeriscardovia|s__Aeriscardovia_aeriphila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Dickeya|s__Dickeya_chrysanthemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Finegoldia|s__Finegoldia_magna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_dispar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_michiganensis,,,,,,0.02553,,,,,,,,,,,,,,,,,,0.02319,,,,0.01992,,,,,,,0.01479,0.05766,,,,,,,,,,,,,,,,0.17372,,,,,,,,,,,,,,,,,,,,0.00451,,,,0.07173,,,,,0.01212,,,,,,,,0.01105,,,,,,,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Cellulosilyticum|s__Cellulosilyticum_lentocellum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae,,4.19945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris,,0.00165,0.00076,,,0.00069,0.00129,,,,0.00423,,,,,,,,,,0.00022,,,,,0.01474,,,,,0.00133,,,,,,,0.00198,,,,,,,,,,0.04767,0.00026,,,,,0.00095,,,,,,,,,,,,,,,,,,,0.00118,,,,,,,,,,,,0.00027,,,,,,,,,,,,
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_urogenitalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Varibaculum|s__Varibaculum_cambriense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_accolens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_planticola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00676,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26613,,,,,,0.00195,,,0.01104,0.00751,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pseudodiphtheriticum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC071D03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Dolosigranulum|s__Dolosigranulum_pigrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pseudogenitalium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii,0.16684,0.01868,0.00327,1.75168,0.69532,0.77906,1.00732,0.05551,0.19775,2.02275,0.02805,0.0027,0.00652,0.06844,0.18992,0.772,0.0104,0.78982,0.00279,,0.02283,,0.17376,0.06627,0.00274,0.74667,2.65096,0.42193,0.27684,0.17614,0.0673,2.59165,,0.46125,0.04398,,3.74556,,0.43349,2.04908,0.28325,0.00378,0.5148,0.14964,,0.0449,0.39894,,0.19637,0.63155,,,4.2402,9.47509,3.39357,0.01173,6.61659,0.01014,1.74539,1.04542,3.09394,0.33344,0.00448,0.51872,4.88578,0.00474,0.00814,0.52452,1.84165,2.04746,1.13868,6.57027,7.13204,0.09406,5.10732,11.52036,0.76483,0.61054,0.06654,1.10657,,0.12803,0.21588,1.45452,0.8763,0.73319,0.34605,0.05424,0.60466,1.83049,0.00206,0.81467,0.52505,1.61271,0.00592,1.26312,0.5561
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,44.41439,,0.00748,0.0079,0.05326,0.00884,0.02672,,,4.89655,0.0112,39.68508,,,32.59433,0.00832,0.35783,21.4727,56.48122,37.58179,0.00632,0.00732,0.00816,27.78688,85.07957,7.72136,0.06002,0.54133,0.00711,40.34633,41.7643,0.00397,32.01329,0.03033,16.2385,21.03053,,,28.13079,0.83679,0.00229,19.37711,,0.0486,3.32961,0.00221,0.00649,13.29888,5.8437,0.21393,0.00085,0.07551,0.01835,0.0233,60.88402,0.53311,10.30063,49.44933,0.12431,0.32372,0.03366,0.03323,7.74799,31.69461,22.03837,44.66881,0.05848,0.2871,6.90263,50.60289,11.81519,29.06227,40.68276,48.67196,0.3438,7.24799,53.37086,35.33959,71.56341,0.56065,47.44912,77.72962,92.47309,12.43646,33.18514,0.26032,0.70384,70.63016,0.10153,0.18905,62.78758,9.08759,0.05546,0.11301,57.58761,0.15493,68.75111
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,0.06981,0.51655,1.34862,1.74182,0.16638,2.69666,0.29516,4.75421,2.72905,1.78301,1.36561,0.05952,0.01718,2.15027,0.18688,3.63734,0.05357,0.07385,0.43563,0.00847,1.35977,10.15207,3.58684,0.23453,0.72684,16.99331,3.10604,2.13374,1.52941,3.00737,2.06817,2.94385,0.04939,8.31081,2.07517,,2.98432,,2.61583,4.44346,2.07083,5.9841,3.28683,10.48426,3.67279,0.73673,4.84164,,4.06654,9.29751,0.64065,,7.24666,26.22219,0.01853,3.35375,34.43277,5.99017,18.60538,19.02153,21.53286,12.8571,16.59256,19.19282,1.09682,0.80886,0.82973,24.92509,22.6663,14.58121,7.91452,14.75339,15.89469,0.20765,0.64916,20.98639,10.2581,13.20627,3.79765,12.19461,26.27307,2.00788,0.04237,8.38798,4.93735,22.51429,0.04694,0.13424,0.00663,11.65491,15.87565,0.06653,8.27177,29.51804,0.03007,24.29782,15.94294
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,2.71447,0.34563,0.67914,2.85969,3.8972,1.33711,1.11762,10.20065,1.46365,1.15793,1.40449,0.01078,0.00338,1.36698,0.84445,3.43495,0.02991,2.96398,0.04336,0.05196,0.90642,1.50054,3.47773,0.43289,0.77636,2.5479,7.52197,5.41208,7.23133,0.77341,0.24199,7.53837,,12.13975,0.07484,,7.50051,,0.35972,3.56452,1.03687,2.38152,20.94295,4.37144,0.04672,1.21087,13.61354,,4.20536,4.88361,0.10664,0.00241,5.30171,2.74229,1.15808,12.25981,1.4009,0.79381,2.29118,5.47119,0.80881,38.70126,7.57484,2.41272,5.13652,0.17797,11.64135,2.12149,1.51711,1.53998,1.27407,1.34128,0.76873,0.04867,4.82327,12.46214,4.20665,0.16034,4.96086,13.65627,3.68946,0.84418,0.09754,16.92915,2.57512,2.54287,1.9724,0.01969,8.08387,18.28977,1.80587,1.86733,13.76475,2.42462,0.54609,5.67324,0.51438
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,1.75354,0.58202,0.82613,0.20727,1.80228,,1.53107,,0.03184,8.73367,0.23919,0.43815,,0.90299,0.00097,,,0.48074,,0.00348,0.00319,10.24454,0.0935,0.49711,1.45266,1.1657,4.11804,4.02585,0.49882,,0.72383,4.09033,,0.00338,0.0648,,2.13455,,,3.27146,0.61147,1.78353,,,0.03099,0.19773,1.97675,2.68485,0.30806,4.57683,,,0.40965,1.06545,0.03604,0.03261,0.00044,0.02152,0.05539,0.45041,0.27484,2.05918,0.28042,0.38581,0.02162,,3.12977,0.16559,0.33568,0.68106,0.0439,0.00169,0.42893,,3.12993,0.00374,0.38384,0.27509,0.51936,5.73265,0.59837,0.39284,,0.57582,,6.36891,0.07698,,5.87589,0.44095,0.30948,0.01237,,0.20617,0.03845,2.51399,0.36498
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,0.38007,0.24282,,0.37374,0.61378,,,2.24209,0.11596,1.46694,0.06998,0.1004,,0.37575,0.9142,0.69323,0.01128,0.45221,,0.1436,0.04611,1.91098,0.24843,0.49694,0.57639,0.14228,0.69722,0.71908,0.57773,,0.63836,0.64136,,3.38316,0.2001,0.02419,0.60558,,0.04216,1.49341,1.29265,0.82159,2.21654,1.21115,0.816,0.2384,2.11392,,0.39298,2.2095,,0.0015,0.14701,,2.49889,2.17376,0.16782,0.56625,0.17943,0.75806,0.11391,0.37057,1.39644,1.12095,0.37415,0.22445,,0.09384,0.12817,0.01121,1.71034,0.40875,0.25023,0.08461,1.04312,1.02692,1.08074,3.45086,,0.00563,2.78553,0.64163,0.11016,0.37624,,0.4222,1.09689,0.01635,0.54692,1.65945,0.61367,0.00342,0.89997,0.00148,0.03917,4.1415,0.79828
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,0.36334,,,0.522,,,1.979,,,0.02845,,,0.01037,,0.0071,,,,,,,,,,0.00051,,,,0.08884,0.013,,,,,0.57776,,,,,,0.00573,,,0.201,,,,,0.27012,13.0738,,,0.04986,,,,,,0.05867,,,,,0.00684,,,,,,0.09384,,,,,0.07602,,,,,,,0.00359,,,,,,,,,,,,0.01857,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,0.00312,,0.00548,0.00338,1.51345,3.76811,,,0.58331,0.74926,,,,,,10.28357,0.04979,,,,,,0.364,,,0.074,,,21.83045,0.07709,,,,0.49977,,,3.52783,,,,,0.27412,,3.96873,0.42655,,,,2.50122,0.02247,,0.00704,9.73154,0.00104,0.01035,,0.44682,,0.64946,0.94883,2.79952,,,,,,,6.28958,4.34571,0.65434,2.6474,0.64004,0.00477,0.00899,0.03297,0.07544,,1.9451,,,,,1.31004,,,,,0.00369,34.2061,2.62271,0.00307,3.43927,0.00041,0.00356,0.02827,0.0044,0.0034
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_251,,,,7.9819,0.1251,,2.88352,,,,,2.78177,,,,,,,,,,,5.65722,5.18509,,,0.00623,0.09036,0.17115,,0.00206,,0.4639,,,,,,4.31918,0.08406,,,,,,,,0.32104,,,,1.7865,,,,,,,,,,,,0.16497,,,0.10658,0.17613,,,,,,,0.42813,,,,,,,,,,,0.03618,,,,,,0.30372,0.1347,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,0.28584,0.2076,0.18664,0.81729,0.311,0.28373,0.22915,0.07113,0.45078,1.44339,1.51115,,,0.47638,0.56149,1.39682,0.03836,,,,0.00142,0.00305,0.51909,0.2929,0.66497,0.01116,2.21731,1.15239,,,0.42197,2.12909,0.00214,1.78387,0.22124,,0.61429,13.62318,1.87854,4.84224,0.67644,1.07971,3.70048,0.9088,0.00461,1.80961,0.41844,,0.42415,2.46549,,,0.49074,0.16733,0.5637,1.33617,0.06768,0.13057,,0.07462,0.09854,0.25747,0.11873,0.20641,0.00195,,,0.19485,0.13163,0.069,0.18299,0.05659,,,0.38294,0.10224,0.09054,0.25823,0.12149,1.15963,0.05169,,0.04976,0.2391,0.6144,0.33037,0.15275,,,0.25537,0.07281,0.21156,0.28964,0.02732,,0.08328,0.15726
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus,0.05975,,,,,,,,,0.29568,,,,0.04302,,,,,0.01181,,,,0.01432,,,,,,0.01448,,,,,,,,2.39546,,,,,0.16173,,,,,,,,0.00167,,,0.06425,0.24025,,,0.00807,0.00163,,0.08202,,0.22907,0.08836,0.02758,0.02981,,,,0.09035,0.00042,0.0445,,0.04065,,,,,,,,,,,,,0.09596,,,,,,,0.1915,,,0.05407,0.00151
