species,MMPD23212378ST,SID01.BA.VG.2,SID01.BA.V_metag,SID02.BA.V_metag,SID02.BA.VG_metag,SID03.BA.O_metag,SID04.BA.VG.2,SID04.TO.VG,SID05.PR.VG.1,SID06.BA.VG_metag,SID07.BA.VG.2,SID08.BA.V_metag,SID08.BA.VG_metag,SID08.TO.VG,SID11.TO.V.2,SID12.TO.O.new,SID13.PR.VG.0,SID14.PR.VG.0,SID18.PR.V_metag,SID19.BA.V.2,SID20.TO.O.0,SID23.BA.V.2,SID26.PR.V_metag,SID30.BO.O.2,SID33.PR.V_metag,SID38.BA.O.2,SID39.TO.VG,SID42.TO.VG.2,SIDVOV03_metag,SIDVOV08_metag,SIDVOV114_metag,SIDVOV48_metag,SIDVOV49_metag,SIDVOV96_metag
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_accolens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_planticola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pseudodiphtheriticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC071D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Dolosigranulum|s__Dolosigranulum_pigrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pseudogenitalium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii,0.05482,0.16684,0.01868,0.00327,1.75168,0.69532,0.77906,0.19775,2.02275,0.02805,0.06844,0.772,0.0104,0.78982,0.06627,0.74667,2.65096,0.42193,0.0673,2.59165,0.46125,3.74556,0.43349,0.28325,0.14964,0.0449,0.19637,0.63155,4.2402,9.47509,1.04542,5.10732,11.52036,1.61271
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,0.01041,44.41439,0,0.00748,0.0079,0.05326,0.00884,0,4.89655,0.0112,0,0.00832,0.35783,21.4727,27.78688,7.72136,0.06002,0.54133,41.7643,0.00397,0.03033,0,28.13079,0.00229,0.0486,0.00221,5.8437,0.21393,0.01835,0.0233,0.32372,0.3438,7.24799,0.11301
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,6.56214,0.06981,0.51655,1.34862,1.74182,0.16638,2.69666,2.72905,1.78301,1.36561,2.15027,3.63734,0.05357,0.07385,0.23453,16.99331,3.10604,2.13374,2.06817,2.94385,8.31081,2.98432,2.61583,2.07083,10.48426,0.73673,4.06654,9.29751,7.24666,26.22219,19.02153,0.64916,20.98639,29.51804
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,11.72971,2.71447,0.34563,0.67914,2.85969,3.8972,1.33711,1.46365,1.15793,1.40449,1.36698,3.43495,0.02991,2.96398,0.43289,2.5479,7.52197,5.41208,0.24199,7.53837,12.13975,7.50051,0.35972,1.03687,4.37144,1.21087,4.20536,4.88361,5.30171,2.74229,5.47119,4.82327,12.46214,2.42462
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,2.72698,1.75354,0.58202,0.82613,0.20727,1.80228,0,0.03184,8.73367,0.23919,0.90299,0,0,0.48074,0.49711,1.1657,4.11804,4.02585,0.72383,4.09033,0.00338,2.13455,0,0.61147,0,0.19773,0.30806,4.57683,0.40965,1.06545,0.45041,3.12993,0.00374,0.20617
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,0.80619,0.38007,0.24282,0,0.37374,0.61378,0,0.11596,1.46694,0.06998,0.37575,0.69323,0.01128,0.45221,0.49694,0.14228,0.69722,0.71908,0.63836,0.64136,3.38316,0.60558,0.04216,1.29265,1.21115,0.2384,0.39298,2.2095,0.14701,0,0.75806,1.04312,1.02692,0.00148
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,0.05293,0.36334,0,0,0.522,0,0,0,0.02845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573,0.201,0,0.27012,13.0738,0.04986,0,0,0.07602,0,0.01857
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,0.29822,0.00312,0,0.00548,0.00338,1.51345,3.76811,0.58331,0.74926,0,0,10.28357,0.04979,0,0,0.074,0,0,0,0,0.49977,3.52783,0,0,3.96873,0,2.50122,0.02247,9.73154,0.00104,0.94883,0.03297,0.07544,0.00356
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_251,0,0,0,0,7.9819,0.1251,0,0,0,0,0,0,0,0,5.18509,0,0.00623,0.09036,0.00206,0,0,0,4.31918,0,0,0,0,0,0,0,0,0.42813,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,2.79603,0.28584,0.2076,0.18664,0.81729,0.311,0.28373,0.45078,1.44339,1.51115,0.47638,1.39682,0.03836,0,0.2929,0.01116,2.21731,1.15239,0.42197,2.12909,1.78387,0.61429,1.87854,0.67644,0.9088,1.80961,0.42415,2.46549,0.49074,0.16733,0.07462,0.38294,0.10224,0.02732
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus,0.75331,0.05975,0,0,0,0,0,0,0.29568,0,0.04302,0,0,0,0,0,0,0,0,0,0,2.39546,0,0,0,0,0,0.00167,0.06425,0.24025,0.08202,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,2.96416,0.01568,7.45879,0.03755,0.65427,15.23967,19.29308,5.47472,0.19511,26.29081,10.66098,0.01921,9.27907,0.16345,0.71951,3.07169,0,0.00318,4.85364,0,0,0,0.00599,0,0.01912,17.91573,0.75266,0.00776,1.18685,0,0.27518,0.25441,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus,0.52919,0.16777,0.02466,0.06245,0.33011,0.13798,0.75393,0.032,0.2042,0.0372,0.11276,0.34457,0.00391,0.03311,0.02881,0.01032,0.68366,0.31387,0.13529,0.64208,0.23158,0.2573,0.40843,0.61307,0.65197,0.0183,0.06866,0.26402,0.85569,0.1832,0.08342,0.13943,0.23313,0.0611
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale,0.45951,1.18367,0.06824,1.21919,7.13017,6.66415,12.05557,4.11976,0.89388,0.12449,2.13835,3.91096,0.1221,0.04069,5.88822,0.05896,6.2374,0.57184,4.97382,6.17191,0.00973,1.29407,0.01507,2.55431,3.56949,2.57551,0.00195,0.96888,0.00261,0.5453,3.66627,5.62335,1.03934,0.28147
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis,0.02172,0.02783,0.05112,0,0.06735,0.00615,0.14384,0,0.00591,0,0,0.13415,0,0.00207,0,0,0.01999,0.00589,0.01747,0.01554,0,0.26609,0.03202,0.02926,1.7504,0,0.00318,0,0.5366,1.18455,0.0237,0,0.09858,0.0018
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis,0.47164,0.74465,0.18232,0.11711,0.73275,0.50604,0.25509,0.04481,0.0999,0.01906,0.01823,0.30951,0.00375,0.07005,0.48482,0.36458,0.18307,0.13774,0.05999,0.1674,0.32595,0.01642,2.05792,0.16888,0.00137,0.30987,0.05205,1.5207,0.22136,0.09253,0.02246,0.16497,0.15463,0.09988
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,0.0773,0.18526,0.11968,0.13654,1.5044,0.16711,0.00872,0.0676,1.19326,0.12594,0.05153,0.01277,0.00515,0,0.38798,0.01689,0.08304,1.02928,0.12941,0.08293,0.77356,0.75095,0.04126,0.32763,0.7504,0.24033,0.26939,0.15001,0.09221,0.01881,0.08774,0.23837,0.03039,0.12359
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis,0,0,0,0,0.15816,0.48139,0,0.02369,0,0,0,1.00082,0.08266,0,0.24497,0,0,0,0,0,2.7292,0,0,1.45261,0,0,1.07852,0,0,0,0.00128,0,0.0103,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii,4.17748,3.45122,18.44342,27.26213,10.5332,9.9995,8.71676,15.65508,8.97125,8.33405,12.68737,9.20193,0.44527,20.42255,9.81291,11.53408,4.63067,5.92135,7.41266,4.40863,1.63181,11.54837,6.12897,8.95281,13.60678,14.6581,19.37038,2.64397,13.34698,19.72376,16.96258,11.04669,17.90811,26.28243
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae,0,0.34146,0,0.08788,0,0.06189,0.08685,0.00499,0,0,0,0,0,0.00191,0.0023,0,0,0.27926,0,0,0,0,0,0.00363,0,0,0,0.80691,0,0,0,0.93072,0.03254,0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,5.93632,2.41846,2.02231,0,3.17835,0.01347,0,0.64742,0.01738,0,0,0,0.06294,4.65154,0.12761,0.01418,3.46306,0.26301,0,3.42996,0,1.24233,0.64923,0.26368,0.07795,0,1.34691,0.68607,2.79728,0.09573,2.29175,0.63794,0.00979,3.47918
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii,0.20465,0,0,0,0,0,0.02124,0,0.00606,0,0,0.05702,0,0,0,0.28805,0,0.00719,0,0,0.06155,0,0,0,0,0,0.31042,0,0.06225,0,0.01524,0.0617,0,0.0118
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38,3.12339,0.37799,0.12639,0.01129,0,0.07093,0.72093,0.5427,0.30857,0.01625,0.01666,0.08747,0,0.02142,0.05802,0.02197,0.19906,0.03229,0.37612,0.20529,0.0137,0.01767,0,0.0136,0.06362,0,0,0.01591,0.02403,0,0.29403,1.02975,0.35856,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops,0,0.13321,0,0,0,0.66453,1.51486,0,0.1815,0,0,0,0,0,0.56713,0.77405,0,0.45908,0.15289,0,0.29892,0,0.16344,0.05115,0,0,0.28751,0,0.85536,0.0217,0.96069,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii,0.05803,0.00935,0.24443,0.08741,0.49891,0.10304,0,0.0566,0.18689,0.08062,0.02889,0.14367,0,0.02113,0.01656,0.02364,0,0.11857,0.11863,0,0.06535,0.05388,0.16356,0.13127,0.1209,0.01261,0.17349,0.26787,0.15538,0.09037,2.81773,0.5078,1.19603,0.60583
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii,0,0,0,0,0,0.38111,0,0.13805,0.66472,0,0.40618,0.02068,0.00081,0.04785,0.02159,0,0,1.10455,0,0,0,0,0.0042,0,0.36494,0.1912,0.05197,3.73225,1.13885,1.1102,2.26335,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus,0,0.00343,0,0.00248,12.52856,0.00108,2.70021,13.54788,1.04181,1.58754,3.41818,2.3265,0.00078,2.77694,0.18619,0,1.15041,5.38905,0.00155,1.15386,0,0,0.53839,5.52336,2.18291,0,0.01853,0.02277,0.14816,0.17681,0,0.03219,0.01098,0.2276
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_488,0,0.47393,0,0,0,0,0,0,0.00437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10863,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus,0.38761,0,0,0.06547,0.39628,0.00164,0,0,0,0,0,0,0,0,0,0.54143,0.05138,0,0,0.03218,0,0.32631,0,0,0.61625,1.36112,0,0,0.30032,0.45242,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20,0.41418,0.35819,0.71319,0.02184,0.17749,0.22613,0.31651,0.03829,0.44908,0.02868,0.11441,0.23318,0.00975,0.06723,0.05794,0,0.11182,0.10098,0.03652,0.11568,0.58584,0,0.43317,0.93088,0.815,0,0.13897,0,0.78134,5.36024,1.58423,3.00884,1.21476,2.74502
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus,0,0,0,0,0.0169,0.00035,0.00794,0,0,0.00041,0,0.00095,0,0,0,0,0,0.03654,0,0,0.0059,0.01228,0.01657,0.00504,0,0,0.00625,0.01424,0.03071,0.00397,0,0.0076,0.00075,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans,0.14338,0.00858,0.02897,0.38343,0.01583,0.02836,0.03575,0.17366,0.03523,0.13737,0.04377,0.08789,0.00244,1.38303,0.02274,2.80581,0.77717,0.02859,0.02187,0.82362,0.16587,0.36617,0.04585,0.08422,0.04924,4.62058,0.27203,0.19213,0.04185,0.42467,1.10833,2.29275,0.21501,0.2521
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis,1.64374,0.08177,0.0374,0.04486,1.14892,0.01185,0.35919,0.83277,0.54752,0.00824,0.42277,0.32335,0.00091,0.08073,0.22753,0.00548,0.56987,0.07521,0,0.53709,0.08147,0.38345,0.53234,2.6641,0.27412,0,0.36626,0,0,0,0.66519,1.67093,0,0.1545
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_182,0.02248,0.08282,0,0,0,0.15403,0,0,0.00431,0.42432,0,0,0,0,0.02287,0,0,0.07801,0,0,0,0,0.03992,0,0,0,0,0,0.02944,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110,0.08258,0.01703,0.33026,0,0.8831,0,0.17468,0.15973,0.97362,0.52896,0.03114,0.06764,0,0,0.03872,0,0.34901,0.16544,0.0018,0.35621,1.40026,0,0.30941,0.32787,0.7215,0,0.26773,0,0.61629,0.04111,0.50325,0.01271,0.00519,0.02968
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens,0.95772,1.72062,1.43872,1.26029,4.00785,0.20121,0.70691,0.15687,8.85675,0.27893,0.56497,5.18961,0.00057,0.70463,1.38876,0,1.81998,5.87005,0.77841,1.7397,0.06695,2.48324,2.74627,1.38516,1.43121,1.86116,2.65401,1.04382,0.88081,1.63728,0.03962,0.40571,0.01308,0.09873
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95,0.0857,0.12353,0.00069,0,0.06187,0.00865,0.00603,0.00943,0.06826,0.11465,0,0.01973,0,0.00274,0,0,0.00161,0,0.00098,0.00034,0,0,0.08278,0,0,0,0,0.08967,0.01162,0.00776,0,0.00051,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus,0,0,0,0.00358,0,0.06593,0.00837,0,0.11694,0,0.01104,0,0.18562,0.05648,0,5.86532,0.01279,0.10825,0,0.02253,0.58221,0,0,0.12184,0.18022,0.06192,0,0.49498,0,0.00212,0.00721,0.02208,0,0.1091
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_534,0,0,0,0,0,0,0,0,0.81497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03049,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum,0.00528,0.01271,0,0,0.05448,0.80472,0.25388,0.33898,0.3245,0.62481,0.25107,1.01035,0.28852,0.12969,1.24507,0,0.17002,0.18972,0.01983,0.16083,0.28354,0,0,0.26493,0.452,0.3012,0.01751,0.03898,0.01021,0.00182,0.0005,0.00703,0.00395,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes,0.23629,0.41268,0.33576,1.04544,0.57318,1.24801,0.80044,0.42813,0.5537,0.19235,0.39861,0.97586,0,0,0.43547,2.02357,0.35197,0.65707,0.34832,0.31948,0.29708,0.64578,0.38788,0.2343,2.06903,1.90328,0.29117,0.1885,0.0403,0.07793,0.02636,0.03789,0.02401,0.00833
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis,0.98574,8.0204,20.69923,2.21042,10.32832,7.29406,1.43011,18.01584,1.41355,0.1877,15.90841,2.86081,1.01146,0,11.50662,0,2.52168,4.65612,4.55578,2.4178,0,4.35984,0.01722,4.94212,2.53136,6.30913,7.17883,2.10608,6.37176,2.25889,14.08912,2.44307,0.51726,1.71617
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241,1.36696,0.07192,0.0048,0,0,0.00294,0.58235,0.03638,0.47844,0.01682,0,0,0,0.00445,0.00444,0,0.10597,0.10109,0.05708,0.10935,0.06249,0,0.007,0.04495,0.26407,0,0.37441,0.02122,0.43728,1.40182,0.78852,0.00302,0.00569,0.00582
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus,0.16958,0.00047,0,0.00576,0.09852,0.03301,0.05068,0,0.00786,0.00311,0.00185,0.01931,0,0,0,0.51886,0.01852,0.00057,0.04014,0.01555,0.17299,0.00777,0.16703,0.08303,0.02688,0,0.01207,0.07635,0.01718,0.03274,0.10456,0.06949,0.15568,0.10543
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris,0,0,0,0,0,0,0.00412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03029,0,0,0.00223,0,0,0,0.02307,0.04312,0,0.00255,0,0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia,0.1194,0.02057,0.00688,0.01745,0.01856,0.08348,0.05734,0.0085,0.02835,0.05808,0.02627,0,0,0.0117,0,0.01996,0.01597,0.01259,0,0.01782,0.01138,0.31331,0.08954,0.04513,0,0,0.0138,0,0.13296,0.01622,0.18153,0.45282,0.00825,0.03751
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,2.84573,0.53616,0.04971,0.52601,0.1311,0.23865,1.39205,0.79723,0.07486,0.0108,0.24294,0.26263,0.0458,0.1846,0.30722,0,0.51341,0.35061,0.52648,0.49203,0.02204,0.20744,0.16669,6.80614,0.12945,0.89229,0.69965,0.14433,0.00163,0.78329,0.00729,1.51928,0.3811,0.04945
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139,0,0,0.01048,0,0.03756,0,0.00309,0,0,0,0,0.00411,0,0,0,0,0,0,0,0,0,0.39583,0,0,0.16756,0,0,0,0.03558,0.25348,0,0,0.00154,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40849,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans,0.89484,0.48629,2.39727,0.83137,1.92093,5.92558,1.80212,0.50947,0.46472,0.15845,5.46456,2.14374,0.01857,0.10786,0.90334,0.17198,0.92655,1.2099,0.63617,0.88821,0.72543,1.52324,0.35324,1.75059,2.49542,2.97857,0.40779,0.27877,1.27715,1.67898,0.31665,0.22271,0.56483,0.2333
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis,0.26971,0.48194,0.19694,1.30439,0.61934,0.87066,0.26018,0.46588,0.18151,0.31102,0.0201,0.19244,0.00017,3.63169,0.1845,0,0.22682,0.04307,0.15849,0.24195,0.19588,0.35297,0.30118,0.37284,0.06924,0.92949,0.71404,0.37277,0.29026,0.00185,0.55105,0.06932,0.28943,0.13976
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus,0.05191,0.01042,0.00077,0.01036,0.0145,0.0205,0.01882,0.0139,0.00466,0,0.01844,0,0,0.0677,0,0.04978,0.00398,0.00661,0.00023,0.00501,0.00592,0.04327,0.00309,0.07123,0.06581,0.16832,0.19952,0.00239,0.0793,0.72064,0.42957,0.51949,0.32618,0.01754
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D5,0.03592,0,0.00162,0,0,0,0,0,0.00264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04599,0,0.00173,0,0,0,0.73997,0,0.18257,0.01939,0,0.03126
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58,0,0,0.00104,0,0,0,0.0369,0,0,0,0,0,0,0,0,0.02926,0.02467,0,0,0.02812,0,0,0,0,0.16577,0,0,0,0.00089,0.46776,0,0.01198,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,0.71035,1.42106,0.5112,0.22626,1.35724,1.60633,1.674,2.05019,1.0823,0.21547,1.58991,1.44109,1.44063,0.57879,1.67914,7.28108,1.25362,0.49573,0.61333,1.07748,1.3008,0.80258,1.05967,1.61077,4.04687,0.96632,1.24012,0.69028,0.26415,0.01166,0.01613,0.00941,0.01468,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_167,0.73366,0,0,0,0,0,0.47894,0,0.33072,0.16353,0,0.12437,0,0,0.05539,0,0,0.54249,0,0,0,0,0,0,0.11375,0,0.65727,0.20156,0.37068,0,0.02138,0,0,0.32446
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum,0.31617,0.32415,0.12065,0.57751,1.09361,1.55498,1.88639,0.18724,0.19123,1.29729,0.23703,0.12812,1.13331,0.05079,0.12068,0.60008,0.11189,0.01114,0.06298,0.10986,1.24612,2.06332,0.02743,0.675,0.312,0.54957,0.15925,0.58336,0.03151,0.05046,0.01084,0.01745,0.06493,0.03967
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii,0.5664,0.02821,0,0,0,0.01212,0,5.37723,2.84704,0,0.26509,2.08659,0,0,0,0,0,0.1021,0,0,6.05397,0,0.16045,0.91547,0,0,3.68807,0.10624,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250,0,0,0.00379,0,0.01403,0.00135,0,0.00447,0,0,0,0,0,0,0,0,0.00573,0,0.00391,0.0049,0.00181,0,0,0,0.00258,0,0.00731,0,0.02972,0.00266,0.02106,0.00567,0.01645,0.0806
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens,0.02347,0,0,0.00231,0.00161,0,0,0.00528,0,0,0,0,0,0,0,0,0,0.00078,0,0.00187,0,0,0.02123,0,0.01552,0.0802,0,0,0.01752,0.03992,0.00937,0.19939,0.01392,0.01494
